Date,Close Price
2021-01-13,803.0
2021-01-17,836.0
2021-01-18,835.0
2021-01-19,821.0
2021-01-20,809.0
2021-01-21,805.0
2021-01-24,823.0
2021-01-25,833.0
2021-01-26,816.0
2021-01-27,820.0
2021-01-28,790.0
2021-01-31,770.0
2021-02-01,772.0
2021-02-02,800.0
2021-02-03,782.0
2021-02-04,774.0
2021-02-07,776.0
2021-02-08,792.0
2021-02-09,782.0
2021-02-10,779.0
2021-02-11,785.0
2021-02-14,775.0
2021-02-15,797.0
2021-02-16,791.0
2021-02-17,814.0
2021-02-18,838.0
2021-02-21,834.0
2021-02-22,813.0
2021-02-23,816.0
2021-02-24,832.0
2021-02-25,805.0
2021-02-28,781.0
2021-03-01,789.0
2021-03-02,765.0
2021-03-03,753.0
2021-03-04,777.0
2021-03-07,767.0
2021-03-09,756.0
2021-03-10,752.0
2021-03-14,740.0
2021-03-15,723.0
2021-03-16,725.0
2021-03-17,735.0
2021-03-18,734.0
2021-03-21,745.0
2021-03-22,736.0
2021-03-23,733.0
2021-03-24,743.0
2021-03-25,735.0
2021-03-29,737.0
2021-03-30,736.0
2021-03-31,755.0
2021-04-01,752.0
2021-04-04,748.0
2021-04-05,747.0
2021-04-06,744.0
2021-04-07,750.0
2021-04-08,747.0
2021-04-12,768.0
2021-04-13,801.0
2021-04-15,814.0
2021-04-17 21:26:08.216934,712.8323974609375
2021-04-18 21:26:08.286747,706.8362426757812
2021-04-19 21:26:08.349580,697.3040161132812
2021-04-20 21:26:08.421387,685.6788330078125
2021-04-21 21:26:08.485218,672.7992553710938
2021-04-22 21:26:08.557554,659.1524658203125
2021-04-23 21:26:08.619388,645.0241088867188
2021-04-24 21:26:08.691197,630.58544921875
2021-04-25 21:26:08.755025,615.9425659179688
2021-04-26 21:26:08.821847,601.1641235351562
2021-04-27 21:26:08.883681,586.2981567382812
2021-04-28 21:26:08.950503,571.378662109375
2021-04-29 21:26:09.014333,556.431884765625
2021-04-30 21:26:09.081154,541.478271484375
2021-05-01 21:26:09.147974,526.5338134765625
2021-05-02 21:26:09.214795,511.61163330078125
2021-05-03 21:26:09.274636,496.72222900390625
2021-05-04 21:26:09.340459,481.8736877441406
2021-05-05 21:26:09.402293,467.07281494140625
2021-05-06 21:26:09.470113,452.3245544433594
2021-05-07 21:26:09.534939,437.63299560546875
2021-05-08 21:26:09.605750,423.0010681152344
2021-05-09 21:26:09.671573,408.4311218261719
2021-05-10 21:26:09.736400,393.9248046875
2021-05-11 21:26:09.801226,379.48309326171875
2021-05-12 21:26:09.866053,365.1070251464844
2021-05-13 21:26:09.928523,350.7968444824219
2021-05-14 21:26:09.995344,336.5529479980469
2021-05-15 21:26:10.058735,322.37530517578125
